quote_id,scrape_timestamp,data_type,source_name,origin,destination,route,route_weight,travel_date,advance_purchase_days,booking_window,airline,flight_number,departure_time,arrival_time,duration_minutes,stops,fare_class,base_fare_inr,taxes_inr,user_development_fee_inr,convenience_fee_inr,total_fare_inr,currency,availability,status,outlier_flag,duplicate_flag,missing_value_flag,exclusion_flag,collection_method,notes
APIX-006804,2026-08-24 07:28:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-09-23,30,T+30,Akasa Air,QP-9876,14:25,16:52,147,0,Economy,15000,2317.85,0,0.0,17317.85,INR,41,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006805,2026-07-01 05:57:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-15,45,T+45,SpiceJet,SG-9170,05:20,08:08,168,0,Economy,15000,1868.08,200,149.0,17217.08,INR,13,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006806,2026-08-03 07:09:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-09-17,45,T+45,SpiceJet,SG-9401,20:40,23:03,143,0,Economy,15000,1941.14,100,0.0,17041.14,INR,21,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006807,2026-07-13 12:38:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-08-12,30,T+30,Akasa Air,QP-1376,18:35,20:30,115,0,Economy,15000,2115.9,100,0.0,17215.9,INR,22,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006808,2026-07-30 03:36:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-08-14,15,T+15,Akasa Air,QP-3213,09:00,11:02,122,0,Economy Flex,15000,2122.64,0,149.0,17271.64,INR,17,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006809,2026-08-13 18:40:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-08-20,7,T+7,Akasa Air,QP-7739,07:20,10:04,164,0,Economy,15000,1895.11,150,199.0,17244.11,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006810,2026-08-09 05:02:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-08-16,7,T+7,SpiceJet,SG-7663,14:20,16:52,152,1,Economy,15000,2853.6,0,149.0,18002.6,INR,78,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006811,2026-09-08 08:53:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-10-08,30,T+30,Air India,AI-6116,08:05,11:14,189,0,Economy,15000,2860.88,0,0.0,17860.88,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006812,2026-09-07 03:33:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-09-14,7,T+7,Air India,AI-5301,10:40,12:52,132,0,Economy,15000,2951.26,0,149.0,18100.26,INR,50,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006813,2026-08-26 17:42:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-09-25,30,T+30,Air India,AI-7171,06:05,09:22,197,1,Economy,15000,1886.88,0,149.0,17035.88,INR,58,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006814,2026-08-23 11:55:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-30,7,T+7,Akasa Air,QP-4591,08:05,10:42,157,0,Economy Flex,15000,1914.41,0,0.0,16914.41,INR,32,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006815,2026-06-25 19:27:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-06-26,1,T+1,IndiGo,6E-6875,16:30,18:35,125,0,Economy,15000,1943.65,100,199.0,17242.65,INR,87,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006816,2026-07-25 11:04:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-08-24,30,T+30,Air India Express,IX-6199,05:45,07:43,118,0,Economy,15000,1919.89,0,99.0,17018.89,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006817,2026-06-17 16:29:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-07-17,30,T+30,SpiceJet,SG-1390,21:20,00:08,168,0,Economy,15000,2511.2,0,99.0,39548.3,INR,50,Available,True,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006818,2026-08-19 02:35:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-26,7,T+7,Air India Express,IX-1320,18:35,20:17,102,0,Economy,15000,2076.33,0,99.0,17175.33,INR,45,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006819,2026-08-15 13:05:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-22,7,T+7,IndiGo,6E-838,13:10,15:07,117,0,Economy Flex,15000,2849.17,100,99.0,18048.17,INR,62,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006820,2026-08-05 11:59:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-06,1,T+1,Akasa Air,QP-3939,09:30,12:24,174,0,Economy,15000,2649.05,0,0.0,17649.05,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006821,2026-07-12 02:44:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-19,7,T+7,SpiceJet,SG-192,14:40,16:34,114,0,Economy,15000,2762.02,0,199.0,17961.02,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006822,2026-07-02 12:34:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-07-17,15,T+15,Air India,AI-5188,17:20,20:03,163,0,Economy,15000,2218.62,150,199.0,17567.62,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006823,2026-07-25 10:49:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-08-24,30,T+30,Air India Express,IX-3614,08:15,10:30,135,0,Economy,15000,2739.99,0,99.0,17838.99,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006824,2026-08-26 05:47:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-09-10,15,T+15,Air India,AI-7371,07:50,10:24,154,1,Economy,15000,2631.98,100,99.0,17830.98,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006825,2026-06-17 21:17:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-07-02,15,T+15,Air India,AI-9404,10:45,12:36,111,0,Economy,15000,2199.87,150,99.0,17448.87,INR,16,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006826,2026-07-06 19:22:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-20,45,T+45,Akasa Air,QP-2777,08:15,10:58,163,0,Economy,15000,2635.37,200,99.0,17934.37,INR,68,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006827,2026-08-30 07:44:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-09-06,7,T+7,Air India Express,IX-8334,11:55,14:25,150,0,Economy,15000,2951.94,0,149.0,45602.2,INR,14,Available,True,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006828,2026-08-15 13:35:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-09-14,30,T+30,Air India Express,IX-9375,10:20,12:40,140,0,Economy Flex,15000,2984.13,0,99.0,18083.13,INR,30,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006829,2026-08-01 23:45:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-08,7,T+7,Air India Express,IX-9531,18:15,21:07,172,0,Economy,15000,2096.76,150,149.0,17395.76,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006830,2026-07-08 06:40:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-15,7,T+7,Air India Express,IX-5785,21:10,00:07,177,0,Economy,15000,1807.37,0,99.0,16906.37,INR,36,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006831,2026-09-11 20:06:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-18,7,T+7,IndiGo,6E-9958,19:10,21:53,163,0,Economy,15000,2993.94,0,0.0,17993.94,INR,9,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006832,2026-06-24 22:36:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-01,7,T+7,SpiceJet,SG-1339,20:05,22:05,120,0,Economy,15000,2103.51,200,149.0,17452.51,INR,75,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006833,2026-08-20 01:57:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-09-04,15,T+15,Air India,AI-2601,21:15,23:21,126,0,Economy,15000,2651.64,150,0.0,17801.64,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006834,2026-07-19 08:10:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-08-03,15,T+15,IndiGo,6E-245,09:20,11:20,120,1,Economy,15000,2125.72,0,0.0,17125.72,INR,57,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006835,2026-07-02 17:56:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-17,15,T+15,IndiGo,6E-9791,16:25,19:48,203,0,Economy,15000,2561.2,0,0.0,17561.2,INR,65,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006836,2026-08-19 23:35:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-09-18,30,T+30,SpiceJet,SG-8271,20:35,23:20,165,0,Economy Flex,15000,2583.27,0,199.0,17782.27,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006837,2026-06-29 22:39:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-06-30,1,T+1,Akasa Air,QP-8777,06:15,09:26,191,0,Economy,15000,2618.13,100,149.0,17867.13,INR,30,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006838,2026-08-06 10:41:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-20,45,T+45,SpiceJet,SG-6338,16:40,19:32,172,0,Economy,15000,1835.76,0,199.0,17034.76,INR,70,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006839,2026-06-22 18:02:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-06-29,7,T+7,Air India,AI-7405,14:20,17:10,170,0,Economy,15000,2309.56,0,0.0,17309.56,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006840,2026-07-06 00:21:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-07,1,T+1,SpiceJet,SG-2918,07:20,09:52,152,0,Economy,15000,2964.2,0,99.0,18063.2,INR,0,Sold Out,False,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006841,2026-07-22 22:14:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-21,30,T+30,Akasa Air,QP-1610,08:00,11:16,196,0,Economy,15000,2487.49,0,0.0,17487.49,INR,41,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006842,2026-09-06 18:46:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-10-06,30,T+30,Air India Express,IX-6043,10:35,12:53,138,0,Economy,15000,2186.57,0,0.0,17186.57,INR,16,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006843,2026-08-13 05:10:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-28,15,T+15,Air India,AI-5366,06:00,08:35,155,1,Economy,15000,2065.21,0,199.0,17264.21,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006844,2026-07-08 20:45:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-07-15,7,T+7,IndiGo,6E-9516,21:30,00:02,152,0,Economy,15000,2722.07,150,149.0,18021.07,INR,74,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006845,2026-08-16 07:08:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-17,1,T+1,SpiceJet,SG-7854,16:00,18:57,177,0,Economy,15000,2120.96,100,0.0,17220.96,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006846,2026-07-03 06:11:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-10,7,T+7,Air India Express,IX-7012,11:15,13:19,124,0,Economy Flex,15000,2685.25,0,199.0,17884.25,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006847,2026-06-21 11:50:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-06-22,1,T+1,Akasa Air,QP-4891,12:40,15:21,161,0,Economy Flex,15000,2760.43,0,99.0,17859.43,INR,21,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006848,2026-08-07 14:33:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-08,1,T+1,SpiceJet,SG-4134,21:55,00:07,132,0,Economy,15000,2768.12,200,0.0,17968.12,INR,77,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006849,2026-07-26 18:46:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-25,30,T+30,Air India Express,IX-6058,17:20,19:47,147,0,Economy,15000,1877.99,150,149.0,17176.99,INR,64,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006850,2026-08-13 21:40:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-28,15,T+15,Air India Express,IX-4470,13:45,16:08,143,0,Economy,15000,2308.03,100,99.0,17507.03,INR,48,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006851,2026-08-08 17:11:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-08-15,7,T+7,IndiGo,6E-3804,14:00,15:59,119,0,Economy,15000,2649.23,100,99.0,17848.23,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006852,2026-07-31 23:15:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-30,30,T+30,Air India Express,IX-1462,12:05,14:56,171,0,Economy,15000,2957.1,200,0.0,18157.1,INR,72,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006853,2026-07-22 22:44:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-08-21,30,T+30,Akasa Air,QP-1287,12:25,15:06,161,0,Economy,15000,2772.32,100,0.0,17872.32,INR,13,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006854,2026-08-17 05:38:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-09-16,30,T+30,IndiGo,6E-9836,13:35,16:13,158,0,Economy,15000,2264.83,100,99.0,17463.83,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006855,2026-08-02 13:37:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-08-17,15,T+15,Air India Express,IX-2896,12:55,15:08,133,0,Economy,15000,2408.46,0,149.0,17557.46,INR,32,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006856,2026-06-25 19:24:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-10,15,T+15,Air India Express,IX-3109,15:30,17:09,99,0,Economy,15000,2829.53,0,199.0,18028.53,INR,10,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006857,2026-07-24 02:04:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-09-07,45,T+45,Air India Express,IX-3587,15:35,17:39,124,0,Economy,15000,1801.4,0,0.0,16801.4,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006858,2026-08-06 22:54:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-13,7,T+7,Akasa Air,QP-1608,18:40,20:29,109,0,Economy Flex,15000,2709.02,0,199.0,17908.02,INR,96,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006859,2026-07-12 19:07:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-07-27,15,T+15,Akasa Air,QP-6200,07:55,10:36,161,0,Economy,15000,2097.32,150,99.0,17346.32,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006860,2026-08-06 00:22:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-08-21,15,T+15,Air India,AI-7119,11:40,13:58,138,0,Economy,15000,2189.34,200,149.0,17538.34,INR,8,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006861,2026-06-24 23:10:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-24,30,T+30,Akasa Air,QP-6649,16:00,17:44,104,0,Economy Flex,15000,2203.78,0,199.0,17402.78,INR,23,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006862,2026-09-09 04:12:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-10-09,30,T+30,IndiGo,6E-1874,08:50,11:22,152,0,Economy,15000,2557.12,100,199.0,17856.12,INR,53,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006863,2026-06-24 19:50:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-07-24,30,T+30,Air India,AI-4131,05:30,08:20,170,0,Economy,15000,2091.33,200,99.0,17390.33,INR,37,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006864,2026-08-22 06:36:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-23,1,T+1,Air India,AI-5943,13:00,15:33,153,0,Economy,15000,1867.94,0,99.0,16966.94,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006865,2026-07-02 22:01:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BLR,DEL-BLR,0.19,2026-07-03,1,T+1,Air India Express,IX-5547,18:00,20:39,159,0,Economy,15000,2420.45,200,0.0,17620.45,INR,91,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006866,2026-07-16 02:38:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-15,30,T+30,Air India Express,IX-4705,15:40,18:23,163,0,Economy,15000,2572.24,0,0.0,17572.24,INR,45,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-006867,2026-08-27 17:38:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-09-03,7,T+7,Akasa Air,QP-2308,11:00,13:35,155,0,Economy,15000,2893.19,0,99.0,17992.19,INR,68,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
